date,model,start_configuration,complete_configuration,finance_calculator_visits,test_drives_submitted,finance_calc_leads_submitted,request_a_quote_form_submitted,showrooms_visits,visits,natural_search_visits,paid_search_visits,paid_social_visits,email_visits,direct_visits,bounces,return_visitors,unique_visitors,quality_arrivals
"Mar 5, 2023",Model_D,1221,517,339,6,3,6,2629,3468,1425,1042,0,152,300,79,1152,3095,1233
"Mar 16, 2023",Model_C,1264,320,115,3,0,2,1656,2383,1246,658,0,113,246,18,934,2163,1267
"Dec 13, 2023",Model_A,1406,428,104,1,1,6,2380,3106,1486,798,0,270,345,353,974,2861,1416
"Apr 4, 2023",Model_F,345,104,132,5,0,2,1093,1417,834,298,0,28,200,114,502,1309,350
"Apr 7, 2023",Model_C,1006,281,109,5,0,4,972,1560,731,529,0,65,203,8,577,1434,1011
"Aug 18, 2023",Model_E,434,146,50,1,0,4,399,1162,548,330,0,13,134,6,429,1087,434
"Aug 28, 2023",Model_F,220,115,173,4,0,2,1299,1678,730,459,0,41,281,28,535,1602,227
"Mar 19, 2023",Model_A,1948,672,162,4,0,16,3097,4080,1820,1891,0,27,363,194,1132,3762,1965
"May 14, 2023",Model_A,1753,632,274,4,1,16,2922,3877,1995,926,0,50,370,362,1125,3578,1765
"Jul 5, 2023",Model_E,327,125,41,5,0,6,256,938,449,306,0,11,92,2,404,878,329
"Feb 26, 2023",Model_F,373,127,117,6,0,0,1667,1980,1185,446,0,13,163,296,573,1848,376
"Mar 4, 2023",Model_D,1206,471,312,8,1,14,2678,3439,1392,1002,0,183,276,66,1209,3071,1220
"Mar 7, 2023",Model_B,1029,427,235,0,2,6,1384,2083,914,712,0,91,230,22,737,1925,1044
"Nov 21, 2023",Model_B,675,228,309,0,0,4,580,1309,509,457,0,60,179,8,484,1226,685
"Feb 8, 2023",Model_C,1249,405,115,5,0,2,1968,2607,1201,867,0,54,283,14,885,2391,1255
"Apr 14, 2023",Model_F,376,112,124,5,0,2,1249,1565,942,279,0,23,193,163,575,1445,379
"Jun 13, 2023",Model_C,767,198,129,2,1,2,787,1384,735,352,0,91,158,9,554,1258,772
"Feb 14, 2023",Model_A,1571,530,184,2,0,6,2478,3385,1730,1349,0,23,261,120,1102,3139,1579
"Jul 21, 2023",Model_E,581,197,51,2,0,0,496,1258,684,333,0,14,135,6,452,1193,584
"Jul 28, 2023",Model_D,815,249,119,3,0,2,1593,2204,1185,593,0,82,211,145,805,1988,820
"Jan 27, 2023",Model_E,301,105,68,2,0,2,853,985,669,190,0,1,115,144,328,900,303
"Feb 4, 2023",Model_F,484,173,80,6,0,0,1547,1886,1165,378,0,16,127,250,491,1770,486
"Nov 6, 2023",Model_C,871,274,96,1,1,8,1480,1980,1170,543,0,31,184,85,726,1824,875
"Apr 24, 2023",Model_B,1019,351,160,1,0,4,809,1418,616,555,0,58,151,6,490,1280,1031
"Aug 24, 2023",Model_A,1301,532,624,6,1,16,3168,4323,1928,1496,0,149,430,394,1411,4016,1324
"Sep 22, 2023",Model_A,1329,461,148,2,0,9,2175,3062,2325,204,0,53,303,299,1006,2832,1335
"Sep 25, 2023",Model_F,352,138,134,3,0,4,1306,1605,1058,81,0,18,267,34,556,1500,354
"Oct 16, 2023",Model_D,843,273,113,0,0,2,2499,3026,934,592,0,79,186,431,945,2839,846
"Sep 7, 2023",Model_C,761,130,139,3,0,16,1400,2001,1127,534,0,85,192,86,727,1837,767
"Apr 9, 2023",Model_B,991,330,153,0,2,6,746,1333,630,494,0,17,172,11,435,1224,1002
"Sep 23, 2023",Model_B,1013,356,165,2,1,6,805,1594,1078,130,0,66,221,8,560,1398,1019
"Mar 12, 2023",Model_F,384,145,190,2,1,0,2282,2720,1088,836,0,17,128,528,773,2594,386
"Mar 15, 2023",Model_B,1024,357,164,0,3,8,1181,1780,901,570,0,72,165,15,617,1658,1033
"May 16, 2023",Model_C,1027,248,105,4,0,8,992,1623,838,439,0,85,157,10,619,1476,1027
"May 23, 2023",Model_D,800,290,156,5,2,4,1884,2450,1274,611,0,82,212,346,969,2237,807
"May 26, 2023",Model_F,327,101,83,3,0,0,1045,1422,909,250,0,13,128,153,522,1292,330
"Feb 25, 2023",Model_D,1078,433,158,5,0,0,1816,2559,1234,862,0,158,277,79,925,2261,1084
"Feb 24, 2023",Model_D,1029,376,141,4,0,2,1755,2398,1192,803,0,119,200,67,868,2130,1034
"Sep 26, 2023",Model_A,1420,491,156,2,1,4,2311,3236,2489,209,0,35,309,336,1152,2982,1437
"May 21, 2023",Model_C,831,197,137,1,0,6,841,1377,680,447,0,31,144,9,507,1250,836
"May 28, 2023",Model_D,699,226,110,5,0,6,1689,2126,1078,537,0,47,174,350,727,1974,701
"Jun 14, 2023",Model_C,724,229,102,6,0,0,763,1314,711,345,0,71,154,11,534,1199,729
"Mar 18, 2023",Model_D,1097,404,154,3,0,6,1882,2660,1457,678,0,141,248,69,957,2337,1106
"Mar 21, 2023",Model_C,1300,309,119,11,2,4,1638,2394,1237,753,0,76,225,18,917,2164,1313
"Jul 4, 2023",Model_B,988,296,148,0,0,10,1144,1441,720,503,0,45,151,4,563,1311,999
"Apr 3, 2023",Model_E,16,7,98,2,0,0,895,950,677,153,0,8,107,102,313,888,16
"Mar 17, 2023",Model_C,1158,298,108,2,0,2,1554,2202,1163,649,0,79,221,16,844,1999,1162
"Mar 21, 2023",Model_F,480,163,135,5,0,0,2124,2543,1272,491,0,51,244,450,800,2414,481
"Apr 1, 2023",Model_E,258,85,59,2,0,3,916,1049,684,208,0,3,127,120,286,983,259
"Mar 24, 2023",Model_F,359,94,113,1,0,0,1949,2254,1009,431,0,53,289,332,693,2131,361
"Nov 23, 2023",Model_F,154,51,98,4,0,0,777,1020,565,290,0,42,82,80,375,941,156
"Jul 9, 2023",Model_D,797,315,180,5,0,14,1608,2084,1143,626,0,23,245,123,724,1920,804
"Dec 7, 2023",Model_D,504,165,49,3,0,4,2187,2518,714,409,0,39,150,468,779,2380,507
"Mar 12, 2023",Model_E,209,64,75,2,0,0,1050,1211,811,217,0,4,121,90,329,1156,209
"Mar 26, 2023",Model_C,1229,357,137,0,0,7,1807,2415,1286,583,0,235,257,24,791,2200,1232
"Mar 25, 2023",Model_D,1044,380,145,0,1,0,1632,2289,1292,518,0,142,228,52,817,2027,1053
"Dec 27, 2023",Model_B,678,233,151,2,2,2,619,1161,601,343,0,20,173,3,366,1071,688
"Apr 7, 2023",Model_B,931,289,153,1,0,12,805,1327,597,497,0,37,153,8,439,1198,947
"Apr 14, 2023",Model_E,193,55,58,5,0,2,954,1097,733,141,0,9,154,135,387,1029,195
"Jan 27, 2023",Model_B,1019,394,153,3,1,16,1249,1834,923,639,0,5,213,9,613,1677,1032
"Feb 6, 2023",Model_B,1104,363,200,2,1,14,1447,2137,895,814,0,17,288,11,717,1961,1114
"Nov 20, 2023",Model_A,1478,557,1345,1,9,8,2530,4465,1836,1154,0,102,726,315,1406,4148,1515
"Feb 3, 2023",Model_B,1093,402,170,2,1,4,1386,2027,898,740,0,4,258,14,701,1849,1101
"Apr 13, 2023",Model_F,401,120,109,8,0,2,1260,1577,969,263,0,20,188,145,574,1444,403
"May 17, 2023",Model_A,1696,460,517,2,1,6,2739,3899,2033,1047,0,28,331,366,1249,3622,1709
"Dec 5, 2023",Model_A,1323,374,109,4,1,0,2100,2913,1530,706,0,46,303,320,962,2688,1331
"Oct 2, 2023",Model_D,880,320,77,5,0,4,2634,3125,1045,475,0,32,203,374,955,2926,884
"Mar 31, 2023",Model_A,1847,601,185,7,0,2,2519,3515,2338,779,0,44,327,371,1164,3208,1866
"Dec 9, 2023",Model_E,222,59,16,2,0,2,294,553,268,209,0,6,56,1,209,517,222
"May 26, 2023",Model_D,700,220,105,6,0,2,1743,2228,1098,580,0,72,208,398,824,2072,703
"Mar 20, 2023",Model_E,261,81,60,1,0,0,1060,1242,854,234,0,3,125,94,448,1161,261
"Mar 14, 2023",Model_F,365,146,149,1,2,4,1973,2318,1024,696,0,56,162,414,747,2201,368
"Mar 8, 2023",Model_E,272,91,57,3,0,0,933,1118,744,199,0,8,111,109,376,1057,274
"Apr 2, 2023",Model_D,979,336,161,6,0,4,1463,2087,1109,612,0,86,222,167,749,1869,984
"Jul 12, 2023",Model_B,1028,311,158,2,4,8,863,1498,734,490,0,53,184,6,559,1352,1041
"Apr 11, 2023",Model_F,359,114,113,5,1,3,1222,1528,914,228,0,41,205,157,549,1407,361
"Oct 11, 2023",Model_C,788,258,75,3,0,8,1341,1813,1096,467,0,32,171,79,672,1662,794
"Mar 20, 2023",Model_D,1073,376,164,5,0,0,1790,2624,1469,650,0,144,235,90,1001,2321,1083
"Mar 6, 2023",Model_B,1199,438,242,1,0,16,1532,2280,1075,720,0,78,233,30,793,2067,1213
"Apr 3, 2023",Model_A,1894,594,204,3,1,18,2702,3692,1769,1548,0,43,337,419,1190,3404,1911
"Mar 25, 2023",Model_C,1207,320,111,1,0,2,1676,2254,1242,606,0,68,253,12,729,2059,1216
"Apr 5, 2023",Model_B,989,318,170,3,0,4,818,1406,638,535,0,55,157,10,532,1308,997
"Dec 30, 2023",Model_C,479,139,91,0,0,0,1205,1555,959,390,0,21,146,69,501,1457,480
"Mar 29, 2023",Model_D,977,367,154,3,1,6,1448,2135,1183,556,0,124,211,165,818,1903,987
"Mar 21, 2023",Model_A,2124,690,220,4,0,8,3111,4189,1885,1901,0,48,344,152,1374,3832,2142
"Apr 1, 2023",Model_C,1889,500,130,2,0,12,1544,2495,1070,987,0,95,337,13,895,2162,1892
"May 14, 2023",Model_D,1073,337,248,3,3,10,2390,3052,1284,684,0,133,272,281,993,2767,1082
"May 5, 2023",Model_E,1831,728,35,3,0,4,155,2547,410,145,0,1628,178,13,670,2410,1835
"May 12, 2023",Model_B,1058,360,359,2,1,16,940,1804,729,524,0,129,176,12,641,1652,1067
"Jun 11, 2023",Model_F,193,63,61,3,1,0,878,1063,535,263,0,15,120,148,353,986,195
"Jun 1, 2023",Model_B,1002,330,164,1,3,6,768,1460,710,477,0,78,153,9,550,1320,1013
"Apr 23, 2023",Model_E,234,78,47,5,0,2,896,1015,692,202,0,5,106,89,305,949,235
"Apr 11, 2023",Model_C,1210,316,125,7,0,4,1056,1734,957,471,0,96,171,9,721,1562,1214
"May 9, 2023",Model_A,1963,651,308,3,0,11,3220,4329,2191,951,0,31,365,381,1327,4015,1978
"May 18, 2023",Model_C,950,212,109,3,1,2,870,1489,766,431,0,66,144,12,613,1338,954
"May 29, 2023",Model_D,754,256,131,3,0,0,1876,2333,1216,577,0,55,230,389,826,2164,760
"May 22, 2023",Model_A,1701,543,507,3,2,2,2555,3726,2081,952,0,27,348,371,1144,3477,1722
"May 29, 2023",Model_B,1004,350,154,0,1,6,871,1493,712,473,0,56,197,16,504,1358,1013
"Jun 1, 2023",Model_E,340,129,43,1,0,7,79,618,334,178,0,2,74,1,285,572,341
"Apr 21, 2023",Model_B,888,261,132,6,0,8,730,1305,596,473,0,64,146,11,477,1192,896
"May 15, 2023",Model_D,1158,380,296,9,0,23,2614,3377,1530,799,0,183,270,265,1208,3071,1169
"May 23, 2023",Model_E,381,133,47,1,0,2,98,593,293,109,0,2,83,3,237,558,382
"May 31, 2023",Model_A,1748,550,185,2,1,4,2393,3298,2257,660,0,16,336,373,1048,3028,1766
"Jun 11, 2023",Model_E,232,86,37,1,0,0,66,510,266,144,0,9,62,1,199,482,237
"May 22, 2023",Model_B,639,202,426,0,1,6,636,1400,624,418,0,51,155,15,494,1302,650
"Jun 7, 2023",Model_D,747,250,135,4,0,0,1772,2303,1249,464,0,72,179,311,834,2086,752
"Apr 11, 2023",Model_A,1758,593,205,4,1,4,2586,3559,2373,778,0,33,321,457,1098,3281,1777
"Apr 16, 2023",Model_D,936,300,151,7,1,2,2364,2988,1127,1095,0,71,266,501,1054,2762,941
"Jul 4, 2023",Model_F,380,105,180,7,0,4,1717,2056,805,831,0,37,192,236,706,1901,382
"Jun 23, 2023",Model_A,1433,544,170,4,1,9,2232,3125,1809,830,0,128,271,274,968,2902,1446
"May 1, 2023",Model_C,938,272,113,4,0,8,890,1395,729,449,0,53,154,5,520,1260,942
"May 11, 2023",Model_E,399,121,31,0,0,10,140,723,357,129,0,29,80,1,270,678,401
"Apr 17, 2023",Model_D,931,278,147,4,0,4,2058,2709,1080,910,0,94,211,426,1101,2505,937
"Sep 26, 2023",Model_E,327,102,2,4,0,2,403,860,651,39,0,8,83,2,342,823,327
"Feb 21, 2023",Model_F,408,148,118,7,0,2,1557,1863,1010,415,0,34,166,320,624,1742,413
"Mar 6, 2023",Model_C,1657,536,325,1,0,10,3025,4058,1992,977,0,193,361,37,1333,3669,1665
"Mar 16, 2023",Model_F,408,145,138,7,0,2,2246,2626,1145,661,0,32,147,491,871,2505,409
"Nov 7, 2023",Model_B,825,312,183,2,0,8,723,1399,599,460,0,140,156,4,534,1263,833
"Mar 25, 2023",Model_E,257,68,55,0,0,2,926,1044,686,223,0,4,118,105,299,988,258
"Apr 1, 2023",Model_A,1862,599,178,6,0,8,2525,3444,1860,1236,0,22,321,385,1067,3167,1883
"Mar 20, 2023",Model_B,1073,343,171,4,1,8,1425,2093,954,749,0,84,233,15,752,1908,1089
"Apr 13, 2023",Model_B,975,340,203,0,2,10,801,1384,726,405,0,51,158,13,519,1268,986
"Apr 4, 2023",Model_B,925,301,160,4,2,12,813,1409,622,542,0,56,163,16,516,1292,935
"May 24, 2023",Model_B,976,301,153,1,0,4,821,1440,661,493,0,53,205,14,484,1316,985
"May 28, 2023",Model_A,1392,439,132,3,1,4,1937,2669,1663,688,0,6,281,306,787,2472,1404
"Apr 19, 2023",Model_D,902,298,137,2,1,2,2039,2591,1005,842,0,83,209,444,973,2391,907
"Oct 5, 2023",Model_F,325,111,112,6,1,5,1174,1468,949,377,0,16,265,32,502,1362,328
"Nov 2, 2023",Model_A,1723,566,129,4,0,4,2574,3541,2104,897,0,43,347,303,1190,3218,1736
"Mar 26, 2023",Model_A,2227,778,191,0,0,4,4023,4975,2119,1169,0,1364,331,205,1369,4635,2242
"Apr 2, 2023",Model_C,1435,430,115,3,0,4,1241,2031,911,811,0,71,247,15,796,1829,1444
"Apr 3, 2023",Model_B,975,308,198,6,2,8,818,1453,606,582,0,71,160,15,518,1319,994
"Mar 26, 2023",Model_D,1119,416,190,0,2,2,2110,2749,1309,498,0,601,265,66,918,2510,1128
"Sep 4, 2023",Model_A,1482,570,451,5,2,4,3025,4154,1939,1712,0,115,344,429,1372,3766,1503
"Sep 23, 2023",Model_C,771,230,94,3,1,6,1466,1885,1481,59,0,65,208,102,654,1725,776
"Oct 9, 2023",Model_F,318,123,77,5,1,4,1029,1330,827,318,0,17,246,26,507,1223,320
"Mar 17, 2023",Model_F,393,125,157,9,0,4,2400,2824,1254,749,0,68,184,601,838,2681,397
"Mar 13, 2023",Model_F,461,138,151,1,0,4,2070,2484,1121,733,0,42,149,449,892,2352,463
"Oct 27, 2023",Model_E,248,66,32,4,0,4,348,648,372,204,0,6,57,1,254,614,249
"Nov 14, 2023",Model_E,229,71,50,2,0,0,316,665,350,198,0,11,70,0,279,615,230
"Nov 28, 2023",Model_A,1357,489,1056,2,4,8,2220,3868,1625,947,0,51,620,315,1139,3602,1381
"Dec 6, 2023",Model_B,672,250,82,2,0,10,564,1045,493,320,0,49,146,5,387,942,684
"Apr 27, 2023",Model_D,880,279,127,4,0,2,2060,2598,1224,703,0,106,227,415,976,2389,885
"Apr 21, 2023",Model_D,878,290,133,9,0,9,1999,2636,1218,737,0,110,238,405,1017,2389,882
"Oct 4, 2023",Model_B,825,314,176,2,3,2,741,1427,730,431,0,41,161,2,550,1296,839
"Jul 6, 2023",Model_D,802,238,118,4,1,2,1586,2070,1153,554,0,65,231,124,811,1904,805
"May 1, 2023",Model_E,397,201,35,0,0,2,97,589,325,146,0,3,97,4,196,557,399
"Apr 21, 2023",Model_E,250,72,39,7,0,3,958,1095,756,184,0,6,138,112,348,1027,252
"May 7, 2023",Model_D,684,235,111,4,1,6,1658,2137,1149,674,0,52,173,415,775,1935,688
"Nov 16, 2023",Model_A,1950,701,665,4,2,22,5278,6587,1883,1093,0,2222,654,344,1771,6217,1971
"Mar 23, 2023",Model_D,1049,365,127,10,0,6,1860,2608,1247,526,0,500,237,78,1035,2295,1056
"Apr 8, 2023",Model_B,917,293,125,2,1,2,748,1312,588,503,0,53,145,10,462,1174,928
"Mar 9, 2023",Model_A,1500,546,225,2,1,9,2485,3460,1710,1234,0,124,304,184,1176,3179,1514
"Mar 7, 2023",Model_D,1241,433,292,3,0,2,2316,3107,1380,814,0,206,257,51,1165,2781,1253
"May 15, 2023",Model_F,398,123,77,6,0,2,1286,1770,1057,320,0,31,209,156,660,1602,401
"May 31, 2023",Model_C,873,193,100,4,1,6,809,1365,815,305,0,54,156,6,542,1223,879
"Jun 5, 2023",Model_F,313,85,92,4,0,0,1113,1411,838,302,0,16,127,162,526,1302,315
"Jul 17, 2023",Model_B,1048,292,172,5,2,10,833,1602,736,573,0,77,189,5,581,1416,1057
"Jun 14, 2023",Model_B,775,260,124,2,1,2,723,1332,714,339,0,50,178,10,524,1200,792
"Jul 6, 2023",Model_C,852,237,144,5,1,8,862,1460,737,486,0,35,174,7,584,1336,858
"Jun 17, 2023",Model_A,1304,424,149,0,0,4,2027,2819,1665,788,0,16,292,337,816,2585,1320
"Jul 10, 2023",Model_B,1016,232,60,0,1,6,800,1350,663,479,0,10,171,6,524,1212,1020
"Nov 9, 2023",Model_B,743,274,146,1,3,8,664,1286,589,434,0,62,171,7,464,1180,750
"Nov 28, 2023",Model_F,160,39,74,1,0,0,665,858,435,294,0,5,70,67,303,810,160
"Sep 9, 2023",Model_D,688,237,132,2,0,4,1887,2497,1149,614,0,67,260,215,923,2284,697
"Apr 26, 2023",Model_F,346,114,114,2,0,0,1349,1696,936,359,0,56,243,225,603,1550,347
"Apr 10, 2023",Model_D,1031,358,175,3,2,2,2648,3209,1518,807,0,97,258,483,1157,2966,1038
"Nov 3, 2023",Model_F,274,71,80,5,0,0,1028,1310,762,377,0,12,224,21,493,1218,275
"Dec 3, 2023",Model_E,164,51,30,3,0,0,236,490,254,137,0,2,60,1,157,472,166
"Apr 23, 2023",Model_A,1664,551,180,5,1,4,2400,3289,1976,967,0,14,293,383,924,3053,1679
"Mar 18, 2023",Model_F,376,134,102,4,0,2,2106,2540,1112,636,0,37,166,499,783,2418,378
"Apr 14, 2023",Model_A,1680,543,175,1,0,6,2284,3204,2018,814,0,17,316,378,1072,2943,1694
"May 11, 2023",Model_A,1867,590,295,2,0,6,3243,4282,2178,897,0,289,347,430,1348,3965,1882
"May 11, 2023",Model_C,998,228,108,4,0,8,1034,1612,821,448,0,115,148,7,651,1482,999
"May 18, 2023",Model_D,1033,343,907,5,0,0,2229,3464,1342,866,0,138,288,245,1184,3197,1043
"Jun 24, 2023",Model_C,857,256,195,4,0,2,910,1492,682,514,0,89,154,9,530,1382,866
"Dec 17, 2023",Model_E,185,51,21,2,0,4,290,545,247,217,0,5,58,4,184,510,186
"Apr 16, 2023",Model_B,997,373,167,1,1,4,858,1397,622,547,0,40,159,7,417,1283,1014
"Apr 10, 2023",Model_A,1841,640,220,2,0,2,2699,3640,2427,841,0,14,356,449,1052,3357,1857
"Apr 13, 2023",Model_D,813,278,141,6,2,2,2098,2613,1114,668,0,129,226,407,1023,2405,822
"Apr 18, 2023",Model_E,214,58,57,5,0,0,955,1114,732,225,0,5,133,113,399,1054,215
"May 21, 2023",Model_A,1553,485,596,1,0,6,2411,3547,1822,929,0,22,315,343,1010,3305,1566
"Jun 3, 2023",Model_A,1334,415,138,4,0,6,2092,2813,1652,807,0,9,291,360,813,2582,1338
"Jun 9, 2023",Model_C,799,207,100,1,0,4,785,1305,671,365,0,88,144,8,518,1207,803
"Jun 7, 2023",Model_B,857,316,166,1,0,6,770,1441,770,435,0,59,131,12,532,1327,865
"Apr 5, 2023",Model_F,389,124,107,5,0,3,1282,1600,948,334,0,28,204,160,556,1475,390
"Apr 12, 2023",Model_F,358,96,125,5,0,0,1251,1563,901,280,0,24,217,176,563,1434,361
"Apr 18, 2023",Model_A,1750,556,167,2,1,6,2423,3307,1837,1135,0,24,286,382,1018,3023,1765
"May 11, 2023",Model_D,1185,392,283,7,0,22,2776,3467,1257,644,0,462,225,270,1224,3197,1188
"May 2, 2023",Model_C,1035,281,106,6,0,2,926,1560,783,451,0,84,201,13,633,1385,1039
"Apr 28, 2023",Model_C,966,239,81,2,0,2,878,1442,752,426,0,61,161,10,557,1299,970
"May 1, 2023",Model_F,262,105,93,1,0,0,1148,1476,843,302,0,12,194,192,446,1383,262
"May 14, 2023",Model_E,321,115,26,0,0,4,86,561,284,114,0,4,61,2,188,525,322
"May 28, 2023",Model_B,798,243,113,1,1,5,663,1164,526,401,0,46,180,6,372,1054,810
"Apr 9, 2023",Model_D,820,291,159,6,0,0,2241,2695,978,939,0,49,241,437,968,2533,823
"Dec 28, 2023",Model_A,1268,421,132,4,0,2,2287,3043,1578,812,0,7,351,366,874,2814,1273
"May 31, 2023",Model_D,836,235,120,4,0,0,1875,2398,1354,499,0,62,195,371,895,2217,837
"Apr 23, 2023",Model_B,976,326,144,4,2,6,809,1358,613,535,0,40,142,8,462,1254,992
"Mar 18, 2023",Model_E,219,76,32,1,0,2,1063,1213,776,257,0,7,154,128,339,1153,219
"Mar 19, 2023",Model_D,1045,351,143,5,1,8,1772,2519,1493,580,0,103,231,60,853,2211,1052
"Nov 16, 2023",Model_B,771,293,276,2,1,4,644,1403,577,420,0,130,174,4,497,1274,781
"Feb 16, 2023",Model_C,1269,368,171,2,0,8,2021,2705,1082,1003,0,191,214,21,928,2484,1272
"Dec 21, 2023",Model_D,491,186,51,2,0,0,3001,3327,733,367,0,19,138,776,811,3194,493
"May 6, 2023",Model_F,279,87,67,2,1,0,1115,1437,775,277,0,58,176,191,437,1345,281
"Apr 29, 2023",Model_B,904,357,148,1,0,0,719,1256,595,446,0,58,145,4,424,1146,910
"May 23, 2023",Model_B,973,363,194,0,2,4,766,1470,667,468,0,77,210,16,574,1318,983
"Mar 9, 2023",Model_F,298,100,133,0,0,0,1640,1975,1008,272,0,112,174,287,584,1865,303
"Apr 29, 2023",Model_F,261,83,91,6,0,0,1091,1379,841,273,0,18,161,143,430,1269,263
"May 13, 2023",Model_C,817,193,106,1,1,0,787,1263,641,360,0,43,157,5,465,1159,819
"Nov 5, 2023",Model_D,602,234,107,1,0,6,1951,2450,947,521,0,51,198,334,849,2242,607
"Nov 18, 2023",Model_B,722,255,409,1,2,8,630,1503,543,482,0,83,241,6,514,1360,734
"Apr 9, 2023",Model_E,178,48,47,7,0,0,727,829,572,151,0,5,102,88,242,783,179
"May 8, 2023",Model_E,493,186,21,0,0,0,103,773,340,134,0,82,85,2,270,730,493
"Nov 27, 2023",Model_F,158,43,66,4,0,0,659,862,439,289,0,9,70,76,302,803,158
"Dec 22, 2023",Model_B,550,201,62,1,2,0,452,869,398,282,0,44,116,5,304,802,557
"Dec 25, 2023",Model_C,201,66,36,1,0,0,527,680,364,217,0,5,65,42,206,642,203
"Jul 6, 2023",Model_E,355,134,46,4,0,4,227,941,480,269,0,5,104,2,375,896,356
"Jul 16, 2023",Model_A,1385,473,163,5,0,6,2392,3185,1611,1289,0,14,309,305,934,2933,1398
"Sep 6, 2023",Model_E,350,51,51,5,0,4,320,959,478,313,0,19,89,7,383,909,350
"Apr 28, 2023",Model_F,311,98,88,8,0,3,1207,1577,931,299,0,27,208,174,565,1449,314
"May 4, 2023",Model_E,527,214,42,0,0,4,116,768,333,121,0,6,113,5,283,718,529
"Apr 28, 2023",Model_D,852,302,127,4,0,4,1941,2513,1193,672,0,104,208,400,953,2299,855
"May 5, 2023",Model_A,1537,528,159,4,1,6,2317,3138,1883,838,0,67,288,387,964,2912,1550
"May 4, 2023",Model_D,876,295,125,4,1,4,1882,2491,1284,784,0,90,210,470,991,2261,883
"Jul 18, 2023",Model_E,442,179,52,7,1,2,352,1092,584,331,0,11,124,2,457,1016,450
"Jun 20, 2023",Model_A,1666,535,200,5,6,0,2366,3379,2048,910,0,18,319,316,1129,3127,1685
"Jun 16, 2023",Model_F,270,111,161,10,0,2,1242,1517,829,427,0,20,157,145,577,1396,273
"Jul 27, 2023",Model_C,845,183,144,4,0,8,899,1469,657,531,0,108,156,10,606,1322,852
"Jun 20, 2023",Model_F,382,132,243,2,0,6,1723,2083,981,403,0,23,194,177,743,1901,385
"Jun 30, 2023",Model_F,330,102,165,5,0,0,1529,1810,913,389,0,48,158,198,666,1667,332
"Jun 26, 2023",Model_C,909,229,149,4,1,4,888,1510,734,524,0,40,158,7,603,1393,916
"Apr 30, 2023",Model_B,1058,403,140,1,0,4,864,1343,835,329,0,37,134,3,447,1256,1060
"May 10, 2023",Model_C,1067,253,131,1,0,2,1041,1683,857,399,0,175,150,9,676,1540,1073
"May 8, 2023",Model_A,1685,596,222,3,3,6,2489,3455,2123,949,0,30,330,373,1060,3180,1701
"Sep 12, 2023",Model_E,388,142,54,9,0,2,320,1013,487,340,0,15,82,2,410,941,392
"Mar 16, 2023",Model_B,1166,379,162,2,0,6,1351,1969,870,751,0,76,225,19,697,1811,1177
"Apr 15, 2023",Model_A,1692,575,153,2,0,6,2296,3188,1867,998,0,19,287,412,973,2930,1706
"Aug 2, 2023",Model_E,1012,345,168,10,0,4,1787,3506,783,506,0,1811,194,9,987,3322,1017
"Aug 18, 2023",Model_C,923,290,119,5,1,2,1480,2053,1238,558,0,63,183,86,770,1886,926
"Mar 14, 2023",Model_A,1866,617,212,1,1,2,2801,3853,1843,1638,0,36,333,187,1214,3533,1885
"May 7, 2023",Model_B,645,192,144,3,3,0,537,1040,458,381,0,32,150,8,354,961,658
"Apr 23, 2023",Model_F,300,88,123,4,2,2,1303,1666,935,367,0,10,236,204,517,1546,304
"Apr 29, 2023",Model_A,1468,557,141,5,0,0,2197,2999,1857,773,0,15,286,373,894,2768,1481
"Jun 9, 2023",Model_D,670,207,121,5,0,2,1617,2162,1101,424,0,97,209,304,797,2000,673
"May 29, 2023",Model_C,835,226,110,5,0,4,789,1287,696,380,0,44,133,7,464,1170,844
"Jun 12, 2023",Model_A,1361,461,168,3,0,12,2102,2934,1881,709,0,12,279,345,932,2701,1372
"May 8, 2023",Model_B,55,2,255,0,3,2,347,612,326,215,0,15,59,4,202,586,58
"May 20, 2023",Model_E,324,96,31,0,0,2,103,508,240,110,0,6,74,5,164,484,325
"Jun 2, 2023",Model_E,301,112,35,1,0,0,78,548,289,173,0,6,57,1,239,524,304
"Apr 15, 2023",Model_E,132,44,66,2,0,0,791,910,589,144,0,3,152,111,273,860,132
"Apr 8, 2023",Model_C,1011,277,96,2,0,2,975,1509,693,560,0,53,172,7,540,1355,1014
"Apr 6, 2023",Model_D,902,320,133,4,0,2,2367,2934,1181,703,0,151,262,418,1077,2706,905
"Mar 31, 2023",Model_B,948,316,153,0,1,6,842,1381,740,412,0,40,154,11,507,1273,957
"Aug 13, 2023",Model_C,876,290,169,1,0,10,1477,1982,1110,639,0,41,180,69,686,1809,887
"Jun 6, 2023",Model_C,955,237,103,1,0,0,819,1459,793,362,0,76,163,8,568,1316,957
"May 10, 2023",Model_A,1971,655,377,3,0,16,4157,5196,2119,889,0,1171,362,390,1599,4845,1988
"May 22, 2023",Model_C,622,159,136,2,0,2,744,1215,657,335,0,31,125,8,505,1116,623
"May 25, 2023",Model_C,881,213,97,4,0,0,816,1381,728,404,0,52,138,12,541,1249,884
"May 17, 2023",Model_B,507,115,460,1,1,6,952,1791,725,597,0,123,194,15,655,1644,520
"May 29, 2023",Model_E,266,93,28,0,0,2,74,412,258,84,0,8,57,2,164,393,269
